name,year,rating,metacritic
Borderlands 3: Moxxi’s Heist of the Handsome Jackpot,2019,3.67,78.0
Harry Potter: Wizards Unite,2019,2.48,64.0
Asgard's Wrath,2019,4.14,88.0
Tokyo Ghoul: re Call to Exist,2019,1.86,58.0
Skate City,2019,3.43,70.0
Princess Maker 3: Fairy Tales Come True,2019,4.0,58.0
Picross S3,2019,4.08,78.0
Golem,2019,3.29,59.0
Dr. Mario World,2019,3.53,58.0
Gears POP!,2019,2.85,64.0
Cyberpunk 2077,2020,4.22,73.0
Hades,2020,4.43,93.0
Fall Guys: Ultimate Knockout,2020,3.74,80.0
DOOM Eternal,2020,4.37,86.0
The Last of Us Part II,2020,4.41,93.0
Ori and the Will of the Wisps,2020,4.43,91.0
Black Mesa,2020,4.35,86.0
Ghost of Tsushima,2020,4.41,83.0
Resident Evil 3,2020,4.04,80.0
Mafia II: Definitive Edition,2020,3.88,65.0
Mafia: Definitive Edition,2020,4.24,78.0
Final Fantasy VII,2020,4.37,87.0
Deep Rock Galactic,2020,4.11,84.0
Tell Me Why,2020,3.18,76.0
Assassin's Creed Valhalla,2020,3.69,82.0
Marvel's Spider-Man: Miles Morales,2020,4.26,86.0
Risk of Rain 2,2020,4.14,82.0
Genshin Impact,2020,3.55,83.0
Superhot: Mind Control Delete,2020,3.86,79.0
Factorio,2020,4.37,83.0
Half-Life: Alyx,2020,4.37,93.0
Persona 5 Royal,2020,4.76,94.0
Marvel’s Avengers,2020,2.67,68.0
Crusader Kings III,2020,4.32,86.0
Yakuza: Like a Dragon,2020,4.36,85.0
Spiritfarer,2020,4.12,84.0
DiRT 5,2020,3.25,79.0
Wasteland 3,2020,4.08,83.0
Streets of Rage 4,2020,4.07,84.0
Star Wars: Squadrons,2020,3.16,79.0
Watch Dogs: Legion,2020,3.12,72.0
Call of Duty: Black Ops Cold War,2020,3.8,76.0
Kentucky Route Zero,2020,3.98,81.0
Maneater,2020,3.44,68.0
Astro's Playroom,2020,4.36,83.0
Resident Evil: Resistance,2020,2.19,64.0
Immortals: Fenyx Rising,2020,3.73,78.0
The Dark Pictures Anthology: Little Hope,2020,3.79,70.0
Hellpoint,2020,2.72,61.0
Moving Out,2020,3.65,77.0
Carrion,2020,3.85,76.0
Noita,2020,4.03,76.0
Amnesia: Rebirth,2020,3.4,78.0
Desperados III,2020,4.34,84.0
XCOM: Chimera Squad,2020,3.49,77.0
SpongeBob SquarePants: Battle for Bikini Bottom — Rehydrated,2020,3.7,68.0
Journey to the Savage Planet,2020,3.64,76.0
Microsoft Flight Simulator 2020,2020,4.14,90.0
Tetris Effect: Connected,2020,4.22,90.0
Call of the Sea,2020,3.7,77.0
Mortal Shell,2020,3.22,75.0
Animal Crossing: New Horizons,2020,4.3,90.0
Tony Hawk's Pro Skater 1 + 2,2020,4.29,88.0
Monster Train,2020,4.09,86.0
Worms Rumble,2020,2.55,67.0
Going Under,2020,3.72,78.0
DOOM 64 (2020),2020,3.64,76.0
Crash Bandicoot 4: It’s About Time,2020,3.93,84.0
Rogue Company,2020,3.16,75.0
Neon Abyss,2020,3.44,78.0
SnowRunner,2020,3.99,80.0
Control Ultimate Edition,2020,4.31,82.0
Gears Tactics,2020,3.88,81.0
FIFA 21,2020,3.21,67.0
West of Dead,2020,3.08,68.0
Call of Duty: Modern Warfare 2 Campaign Remastered,2020,3.97,71.0
Hotshot Racing,2020,3.28,75.0
Iron Harvest,2020,3.32,75.0
Unrailed!,2020,3.59,73.0
Spellbreak,2020,2.91,75.0
F1 2020,2020,3.58,88.0
Cloudpunk,2020,3.7,65.0
Persona 5 Strikers,2020,3.91,80.0
Kingdoms of Amalur: Re-Reckoning,2020,3.4,72.0
The Suicide of Rachel Foster,2020,3.3,63.0
BPM: BULLETS PER MINUTE,2020,3.69,77.0
Age of Empires III: Definitive Edition,2020,3.74,75.0
PGA TOUR 2K21,2020,3.45,75.0
WWE 2K Battlegrounds,2020,2.47,58.0
Neighbours back From Hell,2020,4.2,66.0
Nioh 2,2020,3.97,85.0
Serious Sam 4,2020,3.25,63.0
Lightmatter,2020,3.38,73.0
Paradise Killer,2020,3.88,84.0
Red Wings: Aces of the Sky,2020,2.14,65.0
Iron Danger,2020,2.66,73.0
Carto,2020,3.88,75.0
Bugsnax,2020,3.54,76.0
Need for Speed: Hot Pursuit Remastered,2020,3.63,75.0
Dragon Ball Z: Kakarot,2020,3.73,74.0
Spelunky 2,2020,3.88,90.0
Bright Memory,2020,3.52,55.0
Peaky Blinders: Mastermind,2020,2.76,66.0
Pumpkin Jack,2020,3.68,76.0
BEAUTIFUL DESOLATION,2020,3.2,70.0
Monster Sanctuary,2020,3.6,79.0
Crysis Remastered,2020,3.33,63.0
Partisans 1941,2020,3.45,74.0
Relicta,2020,2.72,74.0
Drake Hollow,2020,3.48,75.0
The Pedestrian,2020,4.06,82.0
Coffee Talk,2020,3.83,74.0
Raji: An Ancient Epic,2020,3.18,70.0
The Survivalists,2020,3.21,72.0
VirtuaVerse,2020,2.95,75.0
Röki,2020,4.2,79.0
art of rally,2020,3.45,78.0
Sludge Life,2020,3.67,73.0
Saints Row: The Third Remastered,2020,3.72,73.0
Wildfire,2020,3.12,76.0
Command & Conquer Remastered Collection,2020,4.19,82.0
The Walking Dead: Saints & Sinners,2020,3.81,80.0
Darksburg,2020,2.88,61.0
Wingspan,2020,3.65,81.0
Project Wingman,2020,3.86,75.0
Temtem,2020,3.54,77.0
Wolcen: Lords of Mayhem,2020,3.35,60.0
Valorant,2020,3.53,80.0
Embr,2020,2.8,61.0
Maid of Sker,2020,3.13,64.0
Crown Trick,2020,3.57,80.0
The Falconeer,2020,2.8,65.0
Zombie Army 4: Dead War,2020,3.36,76.0
Visage,2020,3.36,80.0
Rock of Ages 3: Make & Break,2020,3.29,69.0
Sackboy: A Big Adventure,2020,4.13,81.0
Totally Reliable Delivery Service,2020,2.86,56.0
Werewolf: The Apocalypse — Heart of the Forest,2020,2.47,72.0
Chicken Police – Paint it RED!,2020,3.81,83.0
Ikenfell,2020,3.24,72.0
Space Crew,2020,1.56,64.0
Remothered: Broken Porcelain,2020,2.26,44.0
Train Station Renovation,2020,3.34,66.0
Struggling,2020,3.06,65.0
Call of Duty: Warzone,2020,3.62,79.0
The Last Campfire,2020,4.05,82.0
Yakuza 5 Remastered,2020,4.22,82.0
Observer: System Redux,2020,4.07,80.0
Torchlight III,2020,2.9,64.0
UnderMine,2020,3.82,80.0
Them's Fightin' Herds,2020,3.36,82.0
Haven,2020,3.5,75.0
Demon's Souls (2020),2020,4.45,92.0
If Found...,2020,4.16,84.0
Medieval Dynasty,2020,3.48,73.0
There Is No Game: Wrong Dimension,2020,4.34,88.0
Godfall,2020,2.47,60.0
Overcooked! All You Can Eat,2020,4.21,86.0
NBA 2K21,2020,3.15,72.0
The Jackbox Party Pack 7,2020,4.3,78.0
Rocket Arena,2020,2.11,71.0
Biped,2020,3.94,72.0
South of the Circle,2020,3.72,76.0
Twin Mirror,2020,3.37,62.0
Hyper Scape,2020,2.53,63.0
Trials of Mana Remastered,2020,3.36,76.0
HUNTDOWN,2020,4.34,85.0
Xenoblade Chronicles: Definitive Edition,2020,4.3,89.0
Creaks,2020,3.92,82.0
Empire of Sin,2020,2.78,56.0
Othercide,2020,3.23,74.0
Minecraft: Dungeons,2020,3.52,74.0
eFootball PES 2021,2020,3.76,73.0
Until You Fall,2020,3.48,86.0
The Pathless,2020,3.86,78.0
Predator: Hunting Grounds,2020,2.32,59.0
Bleeding Edge,2020,2.63,64.0
Alba: A Wildlife Adventure,2020,4.17,81.0
Granblue Fantasy: Versus,2020,3.49,78.0
Star Renegades,2020,3.4,74.0
Disc Room,2020,3.69,82.0
Warcraft III: Reforged,2020,2.33,59.0
Liberated,2020,2.92,59.0
The Complex,2020,3.36,64.0
Shady Part of Me,2020,4.14,77.0
Control: The Foundation,2020,4.02,78.0
Tennis World Tour 2,2020,2.84,57.0
Super Mario 3D All-Stars,2020,3.93,82.0
Super Meat Boy Forever,2020,2.59,68.0
Paper Beast,2020,2.72,79.0
Dreams,2020,4.1,89.0
Windbound,2020,3.2,63.0
THE WONDERFUL 101: REMASTERED,2020,3.82,78.0
Five Dates,2020,3.2,66.0
Paper Mario: The Origami King,2020,3.98,80.0
Beyond a Steel Sky,2020,3.81,72.0
Destroy All Humans! (2020),2020,3.48,70.0
Beyond Blue,2020,3.61,72.0
Sakuna: Of Rice and Ruin,2020,3.75,80.0
Littlewood,2020,3.64,81.0
Football Manager 2021,2020,4.14,82.0
Crucible,2020,1.62,56.0
Unto The End,2020,3.16,70.0
When The Past Was Around,2020,3.89,77.0
Project CARS 3,2020,3.13,69.0
Asterix & Obelix XXL: Romastered,2020,3.6,53.0
Madden NFL 21,2020,2.31,65.0
Surgeon Simulator 2,2020,2.25,67.0
Wasteland Remastered,2020,2.67,62.0
Hyrule Warriors: Age of Calamity,2020,3.88,78.0
Hidden Through Time,2020,3.76,80.0
Into the Radius VR,2020,4.21,76.0
Panzer Dragoon: Remake,2020,2.86,63.0
The Almost Gone,2020,3.24,70.0
Poly Bridge 2,2020,3.91,69.0
Bridge Constructor: The Walking Dead,2020,2.21,72.0
NASCAR Heat 5,2020,3.0,66.0
Skater XL,2020,3.41,57.0
Battletoads (2020),2020,3.33,69.0
Kingdom Hearts: Melody of Memory,2020,3.77,76.0
Drug Dealer Simulator,2020,3.03,59.0
Shantae and the Seven Sirens,2020,3.51,76.0
Umurangi Generation,2020,3.89,82.0
Foregone,2020,3.6,71.0
Captain Tsubasa: Rise of New Champions,2020,3.26,72.0
XIII - Remake,2020,2.09,41.0
RollerCoaster Tycoon 3: Complete Edition,2020,2.93,72.0
Parkasaurus,2020,3.47,76.0
Neversong,2020,3.14,75.0
Fuser,2020,3.67,79.0
Aquanox Deep Descent,2020,1.92,65.0
Disintegration,2020,2.76,63.0
Samurai Jack: Battle Through Time,2020,3.31,72.0
Table Manners,2020,2.38,51.0
9 Monkeys of Shaolin,2020,3.61,71.0
Legends of Runeterra,2020,3.66,88.0
State of Decay 2: Juggernaut Edition,2020,3.47,68.0
A Monster's Expedition,2020,3.93,92.0
PHOGS!,2020,3.19,78.0
Helheim Hassle,2020,4.17,74.0
The Uncertain: Light At The End,2020,2.71,44.0
SWORD ART ONLINE: Alicization Lycoris,2020,2.7,59.0
Marvel's Iron Man VR,2020,3.53,73.0
Doom Eternal: The Ancient Gods - Part One,2020,4.13,76.0
Mars Horizon,2020,3.43,72.0
TrackMania (2020),2020,3.63,74.0
Commandos 2 - HD Remaster,2020,3.46,56.0
Little Orpheus,2020,3.39,69.0
The Solitaire Conspiracy,2020,3.33,70.0
Puyo Puyo Tetris 2,2020,3.88,79.0
MY HERO ONE'S JUSTICE 2,2020,2.92,66.0
Deadly Premonition 2: A Blessing in Disguise,2020,2.75,55.0
NHL 21,2020,3.21,76.0
Airborne Kingdom,2020,3.58,76.0
Chronos: Before the Ashes,2020,3.0,68.0
Devil May Cry 5 Special Edition,2020,4.21,86.0
RIDE 4,2020,3.17,75.0
Pokémon Mystery Dungeon: Rescue Team DX,2020,3.72,69.0
Nickelodeon Kart Racers 2: Grand Prix,2020,3.33,66.0
Inertial Drift,2020,2.96,81.0
Cobra Kai: The Karate Kid Saga Continues,2020,2.33,63.0
Pikmin 3 Deluxe,2020,4.1,85.0
WRC 9 FIA World Rally Championship,2020,3.88,78.0
Just Dance 2021,2020,3.71,70.0
Kingdom Hearts III: Re Mind,2020,3.79,66.0
AO Tennis 2,2020,3.68,67.0
No Straight Roads,2020,3.52,71.0
Broken Lines,2020,3.31,72.0
Necromunda: Underhive Wars,2020,2.6,59.0
Ocean's Heart,2020,3.27,77.0
3 out of 10: Season One,2020,3.24,79.0
Mortal Kombat 11: Aftermath,2020,4.02,77.0
Roundguard,2020,3.41,80.0
Overpass(2020),2020,2.4,58.0
Utawarerumono: Prelude to the Fallen (Remastered),2020,3.5,76.0
Fury Unleashed,2020,3.42,78.0
Final Fantasy Crystal Chronicles Remastered Edition,2020,2.71,60.0
Mortal Kombat 11 Ultimate,2020,4.06,89.0
Fairy Tail,2020,2.81,69.0
League of Legends: Wild Rift,2020,3.86,89.0
51 Worldwide Classics,2020,4.12,82.0
Fast & Furious Crossroads,2020,1.62,39.0
Azur Lane: Crosswave,2020,2.44,60.0
Gears 5: Hivebusters,2020,3.83,82.0
MLB The Show 20,2020,3.75,83.0
Dungeon Defenders: Awakened,2020,2.92,74.0
STORY OF SEASONS: Friends of Mineral Town,2020,3.78,74.0
UFC 4,2020,3.56,80.0
Destiny 2: Beyond Light,2020,3.77,74.0
Port Royale 4,2020,2.43,73.0
Patapon 2 Remastered,2020,4.0,75.0
Disaster Report 4: Summer Memories,2020,3.53,56.0
Sam & Max Save The World - Remastered,2020,3.71,80.0
Medal of Honor: Above and Beyond,2020,2.73,66.0
The Outer Worlds: Peril on Gorgon,2020,3.73,73.0
Super Mario Bros. 35,2020,3.78,75.0
Batbarian: Testament of the Primordials,2020,3.75,77.0
Atelier Shallie: Alchemists of the Dusk Sea DX,2020,3.57,77.0
The Shattering,2020,3.19,69.0
Atelier Ayesha: The Alchemist of Dusk DX,2020,3.44,66.0
Orwell's Animal Farm,2020,3.0,65.0
Death Come True,2020,3.27,72.0
Ever Forward,2020,2.71,65.0
Good Job!,2020,3.5,78.0
Wide Ocean Big Jacket,2020,4.31,79.0
Atelier Escha & Logy: Alchemists of the Dusk Sky DX,2020,4.29,77.0
Taur,2020,3.0,70.0
Before I Forget,2020,3.88,82.0
Sakura Wars,2020,3.71,73.0
CORRUPTION 2029,2020,3.0,64.0
Ninjala,2020,3.35,68.0
The Dark Crystal: Age of Resistance Tactics,2020,2.83,61.0
The Elder Scrolls Online: Greymoor,2020,3.75,73.0
Pokémon Café Mix,2020,2.67,64.0
Fallout 76: Wastelanders,2020,3.44,66.0
Pascal's Wager,2020,3.64,78.0
Mario Kart Live: Home Circuit,2020,4.3,75.0
Picross S4,2020,4.29,77.0
Fitness Boxing 2: Rhythm & Exercise,2020,4.14,66.0
Halo Infinite,2021,3.64,84.0
It Takes Two,2021,4.47,88.0
Resident Evil: Village,2021,4.39,83.0
Deathloop,2021,3.95,88.0
Mass Effect: Legendary Edition,2021,4.57,88.0
Inscryption,2021,4.39,86.0
The Ascent,2021,3.33,73.0
Psychonauts 2,2021,4.38,88.0
Back 4 Blood,2021,3.23,76.0
Capcom Arcade Stadium,2021,2.68,78.0
Loop Hero,2021,4.05,83.0
Far Cry 6,2021,3.36,75.0
Little Nightmares II,2021,4.37,82.0
Kena: Bridge of Spirits,2021,3.98,80.0
Hitman 3,2021,4.25,83.0
Outriders,2021,3.39,73.0
Unpacking,2021,4.04,84.0
Twelve Minutes,2021,3.53,69.0
Disco Elysium: Final Cut,2021,4.66,90.0
The Medium,2021,3.53,74.0
Ratchet & Clank: Rift Apart,2021,4.39,88.0
Subnautica: Below Zero,2021,4.0,80.0
Black Book,2021,4.06,78.0
NieR Replicant v1.22474487139...,2021,4.37,82.0
Biomutant,2021,2.75,69.0
Scarlet Nexus,2021,3.61,79.0
Narita Boy,2021,3.33,75.0
Returnal,2021,4.16,86.0
Breathedge,2021,3.69,66.0
Tales of Arise,2021,3.94,85.0
Yakuza 3 Remastered,2021,3.63,77.0
Pathfinder: Wrath of the Righteous,2021,4.23,81.0
New World,2021,3.08,70.0
Curse of the Dead Gods,2021,3.65,81.0
Monster Hunter Rise,2021,4.21,87.0
Road 96,2021,3.94,78.0
The Dark Pictures Anthology: House of Ashes,2021,3.9,73.0
Sable,2021,3.48,74.0
FIFA 22,2021,3.38,76.0
Turnip Boy Commits Tax Evasion,2021,3.87,74.0
Hot Wheels Unleashed,2021,3.42,74.0
Rustler,2021,2.64,62.0
Tribes of Midgard,2021,3.15,72.0
Age of Empires IV,2021,3.89,81.0
Diablo II: Resurrected,2021,4.11,80.0
Humankind,2021,3.66,77.0
Everhood,2021,4.19,82.0
Chivalry 2,2021,3.75,78.0
Bright Memory: Infinite,2021,3.55,65.0
Omno,2021,3.49,76.0
Knockout City,2021,3.15,82.0
Genesis Noir,2021,3.64,80.0
The Life and Suffering of Sir Brante,2021,4.19,82.0
Industria,2021,2.98,66.0
Aliens: Fireteam Elite,2021,2.93,69.0
Skul: The Hero Slayer,2021,3.6,80.0
Tails Noir,2021,3.37,68.0
Naraka Bladepoint,2021,2.97,71.0
Before We Leave,2021,3.33,69.0
TOEM,2021,4.08,79.0
In Sound Mind,2021,4.0,74.0
Paradise Lost,2021,3.05,63.0
Gas Station Simulator,2021,3.84,72.0
Blue Fire,2021,3.3,70.0
Encased: a sci-fi post-apocalyptic RPG,2021,3.39,73.0
GTFO,2021,3.67,78.0
Nioh 2 – The Complete Edition,2021,4.08,86.0
Guilty Gear -Strive,2021,4.28,85.0
Eldest Souls,2021,3.78,78.0
Eastward,2021,3.67,80.0
Chernobylite,2021,3.3,73.0
Rover Mechanic Simulator,2021,2.5,65.0
The Artful Escape,2021,4.11,80.0
UnMetal,2021,3.68,82.0
Evil Genius 2 World Domination,2021,3.35,77.0
Mini Motorways,2021,4.16,83.0
Nebuchadnezzar,2021,3.19,73.0
Lost in Random,2021,3.61,78.0
Chorus,2021,3.54,76.0
King of Seas,2021,2.87,66.0
TOHU,2021,3.52,70.0
Aragami 2,2021,3.12,68.0
Super Mario 3D World + Bowser’s Fury,2021,4.39,89.0
Midnight Protocol,2021,2.83,79.0
Solasta: Crown of the Magister,2021,3.48,77.0
Say No! More,2021,3.9,67.0
Oddworld: Soulstorm,2021,2.59,70.0
Lake,2021,3.27,73.0
Riders Republic,2021,3.32,78.0
